original_sha256,web_asset_sha256,file,width,height,question_ids,subjects,topics,artist,provider,full_credit,license,license_url,source_page,source_title,rendering_note
c8c18e54514bc98043372c30dbecc3e7de14880d28e692a7e8bbf080751b17a1,c23e252980904849f099e2680ac951bf9d33d1081ed2e57e3f9691168933f82f,assets/neetpg_advanced_2026/images/c8c18e54514bc98043372c30dbecc3e7de14880d28e692a7e8bbf080751b17a1.jpg,720,411,PSY-053 | PSY-054,Psychiatry,Alcohol-related disorders,"Singh S, Marasine NR, Sankhi S, Bhandari K, Bhuju GB.",NCBI,"Figure from Real-World Pharmacological Management of Alcohol Dependence in a Nepalese Rehabilitation Center: Prospective Cohort Study. (PMC13097635), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13097635/,"Real-World Pharmacological Management of Alcohol Dependence in a Nepalese Rehabilitation Center: Prospective Cohort Study. - Comparison of medication use with symptoms and PAWS severity before and after treatment. PAWSS, Prediction of Alcohol Withdrawal Severity Scale; UDCA, ursodeoxycholic acid.",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
c8d6f9deb87ca249383e9cc6000a6c9091713543210723dc8f9762180ab4695e,186282d828061ad26ee5c9f80e657c9a1222ff6fc2b5179eaf12a0fbfa71a3db,assets/neetpg_advanced_2026/images/c8d6f9deb87ca249383e9cc6000a6c9091713543210723dc8f9762180ab4695e.jpg,513,962,SUR-035 | SUR-036,Surgery,Upper gastrointestinal and esophageal disease,"Farnoosh Farrokhi, Michael F. Vaezi.",Wikimedia Foundation,"Idiopathic (primary) achalasia. Orphanet Journal of Rare Diseases 2007, 2:38 ( http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2040141 )",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Acha.JPG,Acha.JPG,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
c95fbdf718c4f8301178c66d260e824ac7629dc7d9557dbb5f4386fedbb6cee0,cc9fdbd36be7fd47da8cfe64944472e941ab526f3c1dcc22cd66c89ebe9fd627,assets/neetpg_advanced_2026/images/c95fbdf718c4f8301178c66d260e824ac7629dc7d9557dbb5f4386fedbb6cee0.jpg,786,269,BIOC-059 | BIOC-060,Biochemistry,Amino-acid metabolism and inherited disorders,Lampret BR et al.,NCBI,Lampret BR et al.,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9916910/,"Phenylalanine newborn-screening method comparison, Figure 1",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
c9b975b6b705d91084da53e725f0c596b04af82437c3f7619cee7ad1529b423d,78ddc9b914830757402cc71066206c4053cc7b4c28f0847a72ae00bc11f47023,assets/neetpg_advanced_2026/images/c9b975b6b705d91084da53e725f0c596b04af82437c3f7619cee7ad1529b423d.jpg,680,1100,PSY-039 | PSY-040,Psychiatry,Antipsychotic adverse effects,"Lu Z, Sun YY, Kang ZW, Zhao GR, Zhang YY, Sun JY, Yuan R, Yue WH.",NCBI,"Figure from Substantia nigra related gene polymorphisms associated with antipsychotic-induced acute movement disorders: a genome-wide association study and multi-ancestry validation in schizophrenia. (PMC12362978), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12362978/,"Substantia nigra related gene polymorphisms associated with antipsychotic-induced acute movement disorders: a genome-wide association study and multi-ancestry validation in schizophrenia. - The GWASs were conducted in the discovery cohort, and the genome-level loci were validated in two independent cohorts. Several post-GWAS analyses, including enrichment analysis, ge",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
ca09000fa425899033734ba51aca9f1ce75ca07fbb5fe9462a7062e34ddd3013,0f6319a81b239ccda5e932bfa0c3f6cebc4bceaba0d12ec1bd4426fb2a686e37,assets/neetpg_advanced_2026/images/ca09000fa425899033734ba51aca9f1ce75ca07fbb5fe9462a7062e34ddd3013.jpg,750,204,SUR-009 | SUR-010,Surgery,Urolithiasis and endourology,"Mohsin MS, Gaballa NF, Chandrasekharan S, Dowson CJ.",NCBI,"Figure from Retroperitoneal Extrusion of a Staghorn Calculus With a Nephrocutaneous Fistula Following a Percutaneous Nephrostomy: A Case Report and Literature Review. (PMC11272131), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11272131/,Retroperitoneal Extrusion of a Staghorn Calculus With a Nephrocutaneous Fistula Following a Percutaneous Nephrostomy: A Case Report and Literature Review. - Pre-contrast image demonstrating a staghorn calculus within the right kidney. The calculus is seen to branch into the lower calyx (red arrow) and the upper calyx (green arrow).,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
ca16e7a6e319bb3e2edc90f73b74b4de1def840cc69df02292d0f6ea02d35828,0f136f196d710c02afce6711d9d00b6fc078442c81182bbce5bcabf8a0eef964,assets/neetpg_advanced_2026/images/ca16e7a6e319bb3e2edc90f73b74b4de1def840cc69df02292d0f6ea02d35828.jpg,918,610,RAD-003 | RAD-004,Radiodiagnosis,Genitourinary imaging,"Kristoffer Lindskov Hansen, Michael Bachmann Nielsen and Caroline Ewertsen",Wikimedia Foundation,"(2015). ""Ultrasonography of the Kidney: A Pictorial Review"". Diagnostics 6 (1): 2. DOI : 10.3390/diagnostics6010002 . ISSN 2075-4418 . (CC-BY 4.0)",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Renal_cell_carcinoma_with_both_cystic_and_solid_components.jpg,Renal cell carcinoma with both cystic and solid components.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
ca3df4ec142e53ed40e7f0710802458da0736af2f911f431d969927af2f066b8,dad236d3205d61b8e558cbcfa6345b61aa7e1e166b569c98ccc1d57122399e79,assets/neetpg_advanced_2026/images/ca3df4ec142e53ed40e7f0710802458da0736af2f911f431d969927af2f066b8.jpg,632,1036,RAD-027 | RAD-028,Radiodiagnosis,Vascular imaging,Mme Mim,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:NASCET_and_ECST.png,NASCET and ECST.png,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
ca723aaaeed2057b4948a8b3abb25c1d20a3a6d62f40b7fbe6b721fb0af22e47,ce6d4722bac66f630444bbe820046e190f565fb9c5586825f3bbddd7e1da9e39,assets/neetpg_advanced_2026/images/ca723aaaeed2057b4948a8b3abb25c1d20a3a6d62f40b7fbe6b721fb0af22e47.jpg,825,1100,PSY-019 | PSY-020,Psychiatry,Psychotic disorders and psychopathology,Dkphotos,Wikimedia Foundation,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Who%27s_That%3F_A_Moment_of_Pareidolia.jpg,Who's That? A Moment of Pareidolia.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cab10d9bf921fa3543018ba25df3865ba5852d1169d8148292472d98a1bf5f4e,f4bd6ecb9c520e27296e209d86d760668b91d4efd649cbc4313af025902c3d10,assets/neetpg_advanced_2026/images/cab10d9bf921fa3543018ba25df3865ba5852d1169d8148292472d98a1bf5f4e.jpg,708,378,PHARM-065 | PHARM-066,Pharmacology,Other antimicrobial drugs,"Illamola SM, Sherwin CM, Ferguson LC, Birnbaum AK, Elluru RG, Vaughns JD.",NCBI,"Figure from Mechanisms, prevention, and management of aminoglycoside-induced hearing loss in neonates and children: a translational review. (PMC13290607), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13290607/,"Mechanisms, prevention, and management of aminoglycoside-induced hearing loss in neonates and children: a translational review. - Anatomy of the Inner Ear and Organ of Corti Relevant to Aminoglycoside Ototoxicity. (A) The membranous labyrinth (purple) is housed within the bony labyrinth (pale blue) and compri",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
caf6d5d8d40448287c7ecaf614c80483b220a028e82b3138870e5844fe90dba0,eea01a790cea36428e9154b0403777fce2bac3dc4dddfc5f3d233bb0fc7dbed3,assets/neetpg_advanced_2026/images/caf6d5d8d40448287c7ecaf614c80483b220a028e82b3138870e5844fe90dba0.jpg,549,1100,PHYS-035 | PHYS-036,Physiology,Sensory receptors and pain physiology,John.Tuthill,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Gate_Theory_Circuit_Mechanism.svg,Gate Theory Circuit Mechanism.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
caf88bc36355a7206b0bca7b818d148e52f9edeff99f69cf6d0f4157059877eb,3f58c39cbafc34bf9b19c27786b2b0b35b5a31eef150e40cb6e4b5522558d950,assets/neetpg_advanced_2026/images/caf88bc36355a7206b0bca7b818d148e52f9edeff99f69cf6d0f4157059877eb.jpg,793,226,SUR-079 | SUR-080,Surgery,Urologic oncology,"Kristie Guite, Louis Hinshaw and Fred Lee",Wikimedia Foundation,"Dongqing Wang (2013) Selected Topics on Computed Tomography ISBN : 9789535111023 . License: CC-BY-3.0 . Chapter 1: "" Computed Tomography in Abdominal Imaging: How to Gain Maximum Diagnostic Information at the Lowest Radiation Dose "" by Kristie Guite, Louis Hinshaw and Fred Lee. DOI: 10.5772/55903",CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"https://commons.wikimedia.org/wiki/File:Corticomedullary_phase_CT_in_axial_and_coronal_plane,_and_parenchymal_phase,_of_renal_cell_carcinoma.jpg","Corticomedullary phase CT in axial and coronal plane, and parenchymal phase, of renal cell carcinoma.jpg",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cbe142165b01ac133953e036e5b05a39d5071ed400df3173cf5db777ba59b794,ecdb86b72ffb1cf4a610b4ac1a8d68ff9ecd8492243a26501d4ddd7491588b2a,assets/neetpg_advanced_2026/images/cbe142165b01ac133953e036e5b05a39d5071ed400df3173cf5db777ba59b794.jpg,763,229,MED-041 | MED-042,Medicine,Tropical and zoonotic infections,,NCBI,"Figure from PMC5154431 (PMC5154431), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5154431/,"PMC5154431 - (A) Three days from symptom onset (SE03): central yellowish vesicle with mild whitish scale, and peripheral erythematous patch. (B) SE05: central vesicle turned into brown to black",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cc0a52d2ffb60670a3051eca995c1c9f66d686fefd17794d1c915dbc4a26d159,74fac27eec074f7bfcab0c4f9bbfe131e6bee04eb616267c75dbd568e80640f1,assets/neetpg_advanced_2026/images/cc0a52d2ffb60670a3051eca995c1c9f66d686fefd17794d1c915dbc4a26d159.jpg,495,542,ORTHO-017 | ORTHO-018,Orthopedics,Metabolic and genetic bone disease,dr Laughlin Dawes,Wikimedia Foundation,radpod.org,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Pagets_skull.jpg,Pagets skull.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cc419479d30bc8b95978d30a63f2f0fe4f3dbd4d3e1690a6722f60f1cfbe9b06,0abbabfd3577baf41550cf4b9952b80ccc25eb9b1c654ed998b0d1978540e806,assets/neetpg_advanced_2026/images/cc419479d30bc8b95978d30a63f2f0fe4f3dbd4d3e1690a6722f60f1cfbe9b06.jpg,1129,1100,PHYS-011 | PHYS-012,Physiology,Acid-base disorders,Huckfinne,Wikimedia Foundation,Own work,Public domain,,https://commons.wikimedia.org/wiki/File:Acid-base_nomogram.svg,Acid-base nomogram.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
ccde2daf74b0e826625bd0a4eedb3750eebb178da524510805a6fcfc82f5bec1,11df77e1d2a9796059c47b0328b5c44664f61cf9c49b6709dc325dfb1c6bc3bf,assets/neetpg_advanced_2026/images/ccde2daf74b0e826625bd0a4eedb3750eebb178da524510805a6fcfc82f5bec1.jpg,1006,741,SUR-011 | SUR-012,Surgery,Congenital urology,"Kristoffer Lindskov Hansen, Michael Bachmann Nielsen and Caroline Ewertsen",Wikimedia Foundation,"(2015). ""Ultrasonography of the Kidney: A Pictorial Review"". Diagnostics 6 (1): 2. DOI : 10.3390/diagnostics6010002 . ISSN 2075-4418 . (CC-BY 4.0)",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"https://commons.wikimedia.org/wiki/File:Ultrasonography_of_hydronephrosis_with_dilated_anechoic_pelvis_and_calyces,_along_with_cortical_atrophy.jpg","Ultrasonography of hydronephrosis with dilated anechoic pelvis and calyces, along with cortical atrophy.jpg",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cd19e7ba406625d66dd8315661d8461623befe3b4efa313cbe291d5bd7a02543,460590af2c543b93d924300c1f3b3930e479d3185dab0e3c5731147237745adf,assets/neetpg_advanced_2026/images/cd19e7ba406625d66dd8315661d8461623befe3b4efa313cbe291d5bd7a02543.jpg,540,824,PHYS-055 | PHYS-056,Physiology,Gas exchange and high-altitude physiology,"Berg RMG, Hartmann JP, Iepsen UW, Christensen RH, Ronit A, Andreasen AS, Bailey DM, Mortensen J, Moseley PL, Plovsing RR.",NCBI,"Figure from Therapeutic benefits of proning to improve pulmonary gas exchange in severe respiratory failure: focus on fundamentals of physiology. (PMC9290689), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9290689/,"Therapeutic benefits of proning to improve pulmonary gas exchange in severe respiratory failure: focus on fundamentals of physiology. - Effects of posture on ventilation and perfusion. (a) The upright lung. A vertical pleural pressure gradient is present, which causes apical alveoli to be more expanded than basal a",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cd5c7aa943ededbdc911bbf1478d0f14ae4aa704099f39aa4008fd4fba757668,6d4a2ec119215a56bfe2b8abc52c796aed8a14575188b40b44b3b347900bf0e1,assets/neetpg_advanced_2026/images/cd5c7aa943ededbdc911bbf1478d0f14ae4aa704099f39aa4008fd4fba757668.jpg,750,312,OPH-049 | OPH-050,Ophthalmology,Orbital disease,"Alkhater N, Al-Mahmood A.",NCBI,"Figure from Resolution of Thyroid Eye Disease-Related Diplopia Following Intentional Myopic Targeting With Unilateral Cataract Surgery. (PMC13148104), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13148104/,Resolution of Thyroid Eye Disease-Related Diplopia Following Intentional Myopic Targeting With Unilateral Cataract Surgery. - Patient in primary gaze showing vertical ocular misalignment consistent with a restrictive pattern of thyroid eye disease,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cd72591208eb15cdf7ef7658ec9ba5be22a7269716327c50b50f512236e1f34c,48d6ad477e2052a6c4561b7a7ba7d6ef42069cdccee820db85716a588070e2be,assets/neetpg_advanced_2026/images/cd72591208eb15cdf7ef7658ec9ba5be22a7269716327c50b50f512236e1f34c.jpg,932,1100,RAD-057 | RAD-058,Radiodiagnosis,Acute abdominal radiography,"James Heilman, MD",Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Upright_X-ray_demonstrating_small_bowel_obstruction.jpg,Upright X-ray demonstrating small bowel obstruction.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cea31126f42cea10c9a1d447e90a3237cca4822ad1a7deb243b7a0bd07a15c9c,d7658af2404bfc517c8e91d6e17d6ae610a40232f4ae4d7aca255678304c4ac3,assets/neetpg_advanced_2026/images/cea31126f42cea10c9a1d447e90a3237cca4822ad1a7deb243b7a0bd07a15c9c.jpg,451,214,ANES-037 | ANES-038,Anaesthesiology,Neuromuscular blockade and monitoring,Paulstewart77,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Neuromuscular_monitoring_demonstrating_the_recovery_of_the_train_of_four_(TOF)_ratio_using_electromyography.jpg,Neuromuscular monitoring demonstrating the recovery of the train of four (TOF) ratio using electromyography.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cef573cb438c23564b99ebf1ea36de10090379273f65c66d9dea91eda13c0bb6,3bc4bbdeab7a4e03ce79ab0e0a366f8486b3c2603649007f6edca10ec6bc17b9,assets/neetpg_advanced_2026/images/cef573cb438c23564b99ebf1ea36de10090379273f65c66d9dea91eda13c0bb6.jpg,1500,998,OBG-027 | OBG-028,Obstetrics and Gynaecology,Normal labor and third stage,Steven Fruitsmaak,Wikimedia Foundation,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Cardiotocography_diagram.jpg,Cardiotocography diagram.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cf5a9e8e5d7059bbfb5d08d64b05716c9d37b0c8a7dddafda0ecf33295abfe73,6e31c08657c8b446d86c1100a35200383e05c26dee00367ff67cc2d85e2bc952,assets/neetpg_advanced_2026/images/cf5a9e8e5d7059bbfb5d08d64b05716c9d37b0c8a7dddafda0ecf33295abfe73.jpg,1024,759,PATH-051 | PATH-052,Pathology,"CNS demyelinating, infectious and neoplastic pathology",Jensflorian,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:GBM_pseudopalisading_necrosis.jpg,GBM pseudopalisading necrosis.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cf9fbb21f3567e5b2f0d332c3d22eb579e5bba9115769f97a49cb01efee1b5de,a0d4cf3ce9458394a533deda5f87f85d9dba2ffe3c98ce562fb4b774e26388f8,assets/neetpg_advanced_2026/images/cf9fbb21f3567e5b2f0d332c3d22eb579e5bba9115769f97a49cb01efee1b5de.jpg,500,603,PSY-021 | PSY-022,Psychiatry,Psychotic disorders and psychopathology,Pancrat,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Modele_Capgras.jpg,Modele Capgras.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
cfb84b7859c439a75a47a0aa158e539af7d0645aa8bc2cef10df41796b4cc6c8,ec637055542fff45f7810cfbb996eed434bcd248cab9b5cc87568eea367a7035,assets/neetpg_advanced_2026/images/cfb84b7859c439a75a47a0aa158e539af7d0645aa8bc2cef10df41796b4cc6c8.jpg,771,479,PHYS-079 | PHYS-080,Physiology,Blood-pressure regulation,,NCBI,"Figure from PMC4972931 (PMC4972931), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4972931/,"PMC4972931 - Comparisons of normal responses to the tilt (control), orthostatic hypotension (OH), and orthostatic cerebral hypoperfusion syndrome (OCHOs). Normal heart rate increment (≥10 and <",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d03fe70d65541e21040a44235ea2fa8f7ba50f89d3fed2e503a4dd6e3f24258b,a12360dd9b900eea368041cf140b8208fb867b36597c4d146d0a84fc153fb47f,assets/neetpg_advanced_2026/images/d03fe70d65541e21040a44235ea2fa8f7ba50f89d3fed2e503a4dd6e3f24258b.jpg,1500,803,ANES-065 | ANES-066,Anaesthesiology,Oxygenation and ventilation,UusiAjaja,Wikimedia Foundation,Own work,CC0,,https://commons.wikimedia.org/wiki/File:Wrist-oximeter.jpg,Wrist-oximeter.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d05a097b486f6f0321e92db6a8996274b0753ae86597ee4027fa06e35ce30c2e,e809c82b504f66d7b26cd6887e51c64b6c7ed01dc66526f728dac819231c0004,assets/neetpg_advanced_2026/images/d05a097b486f6f0321e92db6a8996274b0753ae86597ee4027fa06e35ce30c2e.jpg,1094,1012,SUR-005 | SUR-006,Surgery,Biliary disease,Hellerhoff,Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:MRCP_Choledocholithiasis.jpg,MRCP Choledocholithiasis.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d0be59d8af67151d1adcb8daa13519ecb379fdc04aeeb8a3b01ec7f42c4fd3b5,c53cb5a9d89be7d61d453606a3f123cb1ab1a058d53e86c3dcb867fdd9ef35ba,assets/neetpg_advanced_2026/images/d0be59d8af67151d1adcb8daa13519ecb379fdc04aeeb8a3b01ec7f42c4fd3b5.jpg,480,512,MED-005 | MED-006,Medicine,Central nervous system infections,dr Laughlin Dawes,Wikimedia Foundation,http://www.radpod.org/2007/03/24/herpes-simplex-encephalitis/,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Hsv_encephalitis.jpg,Hsv encephalitis.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d1812a636d105d9bb48aa97893c55642cf84b632ead3ea61dd1a70f1629c4f78,cb7634d716da0ec2cc87bb38f11bf751f530bc35195b0104358aaf3a8f5356dc,assets/neetpg_advanced_2026/images/d1812a636d105d9bb48aa97893c55642cf84b632ead3ea61dd1a70f1629c4f78.jpg,676,171,PSY-063 | PSY-064,Psychiatry,Trauma and dissociative disorders,,NCBI,"Figure from PMC12116663 (PMC12116663), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12116663/,"PMC12116663 - A Baseline assessment: Patient is asked to extend each LE into the bed, one at a time. B Test 1: Patient is asked to lift their unaffected leg while specific attention is paid by t",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d19c0cc510e6c93e6514355ecb09f6b9038f33f683b68989a2e91bb1af078cb2,c159cf38bbbcb6afd11d9a61c97e96da547652546a589020612b453f3f74b2a0,assets/neetpg_advanced_2026/images/d19c0cc510e6c93e6514355ecb09f6b9038f33f683b68989a2e91bb1af078cb2.jpg,1324,1100,FMT-067 | FMT-068,Forensic Medicine,Drugs of abuse and neurotoxic poisons,"J Kelly, M Corrigan, RA Cahill, and HP Redmond",Wikimedia Foundation,Contemporary management of drug-packers . World J Emerg Surg. 2007;2:9. doi: 10.1186/1749-7922-2-9.,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Drug-Packer_X-Ray.jpg,Drug-Packer X-Ray.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d1ef761dd88b3b89f54b9e55d1d4f1d34155e87ff5283117be66679dbab0819b,d98575a6fc346a25a655249521ed3b83c309cd41c6b6f1526826ba868af2cb23,assets/neetpg_advanced_2026/images/d1ef761dd88b3b89f54b9e55d1d4f1d34155e87ff5283117be66679dbab0819b.jpg,556,820,PSM-051 | PSM-052,Community Medicine (PSM),Disaster management,Ministerstvo vnitra – generální ředitelství Hasičského záchranného sboru České republiky,Wikimedia Foundation,Bojový řád jednotek požární ochrany - taktické postupy zásahu; Třídění velkého počtu raněnýchmetodou START,Public domain,,https://commons.wikimedia.org/wiki/File:START_Triage_algorithm.png,START Triage algorithm.png,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d1fabfabf78a61534fdfa7369d2b700785c2e759f76c71bccef21d3180e92ed0,2832b860b3e417d86de51f53ec49dbebba9dae0b63df8b0266aa2f27cf3bef28,assets/neetpg_advanced_2026/images/d1fabfabf78a61534fdfa7369d2b700785c2e759f76c71bccef21d3180e92ed0.jpg,587,360,PSM-019 | PSM-020,Community Medicine (PSM),Study designs and research methods,Sardmeta1,Wikimedia Foundation,Created using MetaXL Previously published: No,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Example_of_a_symmetrical_funnel_plot_created_with_MetaXL_Sept_2015.jpg,Example of a symmetrical funnel plot created with MetaXL Sept 2015.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d21370a429873aaec676d284e4f75c717b1b43acadf4a31dbd184c799515c9aa,0217c731fe743a40b48f8bd311a573a196eeebcea1a26ec81748aba2a6493afa,assets/neetpg_advanced_2026/images/d21370a429873aaec676d284e4f75c717b1b43acadf4a31dbd184c799515c9aa.jpg,1500,1010,MICR-001 | MICR-002,Microbiology,Enteric and food-borne bacterial infections,,Wikimedia Foundation,Vibrio cholerae 01.jpg · Wikimedia Foundation · Public domain,Public domain,,https://commons.wikimedia.org/wiki/File:Vibrio_cholerae_01.jpg,Vibrio cholerae 01.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d217db6113d2c0cb1dfc4ee452b7eb49b311c8b067598dfefde0fb871b555905,a30995d677efc9fe4f64a20d7c33b73229ab48defa64d236cc82538055df5ee3,assets/neetpg_advanced_2026/images/d217db6113d2c0cb1dfc4ee452b7eb49b311c8b067598dfefde0fb871b555905.jpg,1500,895,PHYS-065 | PHYS-066,Physiology,Cardiac electrophysiology,PNG: Quasar SVG: Mnokel ( talk ),Wikimedia Foundation,This file was derived from: Action potential.png,CC BY-SA 3.0,,https://commons.wikimedia.org/wiki/File:Ventricular_myocyte_action_potential.svg,Ventricular myocyte action potential.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d2873a8a6bb3ccd0a14a351f185fcfc8b5ce336f8b9e26f64c62871eae45b4af,db99cf761fdd5f458c57d40a07668de0a37983692b515e696068cf5b16946184,assets/neetpg_advanced_2026/images/d2873a8a6bb3ccd0a14a351f185fcfc8b5ce336f8b9e26f64c62871eae45b4af.jpg,1391,927,PATH-063 | PATH-064,Pathology,Lung tumors and occupational lung disease,"Ed Uthman from Houston, TX, USA",Wikimedia Foundation,Small cell lung carcinoma vs. benign mesothelial cells Uploaded by CFCF,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Small_cell_lung_carcinoma_vs._benign_mesothelial_cells_(4703634468).jpg,Small cell lung carcinoma vs. benign mesothelial cells (4703634468).jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
d2a7348c9bb4606939fdde7263f98e002c60f428918d6d7d852222182dd6f7fa,c9fca117b91243766f110a4fd76029aa58bc6e944a0258ad80b3db2fa6fd4f51,assets/neetpg_advanced_2026/images/d2a7348c9bb4606939fdde7263f98e002c60f428918d6d7d852222182dd6f7fa.jpg,1303,859,PSY-009 | PSY-010,Psychiatry,Psychotic disorders and psychopathology,Robert Howland Chase,Wikimedia Foundation,Mental medicine and nursing: for use in training-schools for nurses and in medical classes and a ready reference for the general practitioner ( https://collections.nlm.nih.gov/catalog/nlm:nlmuid-101608018-bk ),Public domain,,https://commons.wikimedia.org/wiki/File:Catatonic_rigidity.jpg,Catatonic rigidity.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
